ParameterName, q0_min, q0_max, q3_min, q3_max
q0q3_307, .60000000000000000000, .70000000000000000000, 2.70000000000000000000, 2.80000000000000000000
q0q3_308, .60000000000000000000, .70000000000000000000, 2.80000000000000000000, 2.90000000000000000000
q0q3_309, .60000000000000000000, .70000000000000000000, 2.90000000000000000000, 3.00000000000000000000
q0q3_310, .60000000000000000000, .70000000000000000000, 3.00000000000000000000, 3.10000000000000000000
q0q3_311, .60000000000000000000, .70000000000000000000, 3.10000000000000000000, 3.20000000000000000000
q0q3_312, .60000000000000000000, .70000000000000000000, 3.20000000000000000000, 3.30000000000000000000
q0q3_313, .60000000000000000000, .70000000000000000000, 3.30000000000000000000, 3.40000000000000000000
q0q3_314, .60000000000000000000, .70000000000000000000, 3.40000000000000000000, 3.50000000000000000000
q0q3_315, .60000000000000000000, .70000000000000000000, 3.50000000000000000000, 3.60000000000000000000
q0q3_316, .60000000000000000000, .70000000000000000000, 3.60000000000000000000, 3.70000000000000000000
q0q3_317, .60000000000000000000, .70000000000000000000, 3.70000000000000000000, 3.80000000000000000000
q0q3_318, .60000000000000000000, .70000000000000000000, 3.80000000000000000000, 3.90000000000000000000
q0q3_319, .60000000000000000000, .70000000000000000000, 3.90000000000000000000, 4.00000000000000000000
q0q3_320, .60000000000000000000, .70000000000000000000, 4.00000000000000000000, 4.10000000000000000000
q0q3_321, .60000000000000000000, .70000000000000000000, 4.10000000000000000000, 4.20000000000000000000
q0q3_322, .60000000000000000000, .70000000000000000000, 4.20000000000000000000, 4.30000000000000000000
q0q3_323, .60000000000000000000, .70000000000000000000, 4.30000000000000000000, 4.40000000000000000000
q0q3_324, .60000000000000000000, .70000000000000000000, 4.40000000000000000000, 4.50000000000000000000
q0q3_325, .60000000000000000000, .70000000000000000000, 4.50000000000000000000, 4.60000000000000000000
q0q3_326, .60000000000000000000, .70000000000000000000, 4.60000000000000000000, 4.70000000000000000000
q0q3_327, .60000000000000000000, .70000000000000000000, 4.70000000000000000000, 4.80000000000000000000
q0q3_328, .60000000000000000000, .70000000000000000000, 4.80000000000000000000, 4.90000000000000000000
q0q3_329, .60000000000000000000, .70000000000000000000, 4.90000000000000000000, 5.00000000000000000000
q0q3_330, .70000000000000000000, .80000000000000000000, .70000000000000000000, .80000000000000000000
q0q3_331, .70000000000000000000, .80000000000000000000, .80000000000000000000, .90000000000000000000
q0q3_332, .70000000000000000000, .80000000000000000000, .90000000000000000000, 1.00000000000000000000
q0q3_333, .70000000000000000000, .80000000000000000000, 1.00000000000000000000, 1.10000000000000000000
q0q3_334, .70000000000000000000, .80000000000000000000, 1.10000000000000000000, 1.20000000000000000000
q0q3_335, .70000000000000000000, .80000000000000000000, 1.20000000000000000000, 1.30000000000000000000
q0q3_336, .70000000000000000000, .80000000000000000000, 1.30000000000000000000, 1.40000000000000000000
q0q3_337, .70000000000000000000, .80000000000000000000, 1.40000000000000000000, 1.50000000000000000000
q0q3_338, .70000000000000000000, .80000000000000000000, 1.50000000000000000000, 1.60000000000000000000
q0q3_339, .70000000000000000000, .80000000000000000000, 1.60000000000000000000, 1.70000000000000000000
q0q3_340, .70000000000000000000, .80000000000000000000, 1.70000000000000000000, 1.80000000000000000000
q0q3_341, .70000000000000000000, .80000000000000000000, 1.80000000000000000000, 1.90000000000000000000
q0q3_342, .70000000000000000000, .80000000000000000000, 1.90000000000000000000, 2.00000000000000000000
q0q3_343, .70000000000000000000, .80000000000000000000, 2.00000000000000000000, 2.10000000000000000000
q0q3_344, .70000000000000000000, .80000000000000000000, 2.10000000000000000000, 2.20000000000000000000
q0q3_345, .70000000000000000000, .80000000000000000000, 2.20000000000000000000, 2.30000000000000000000
q0q3_346, .70000000000000000000, .80000000000000000000, 2.30000000000000000000, 2.40000000000000000000
q0q3_347, .70000000000000000000, .80000000000000000000, 2.40000000000000000000, 2.50000000000000000000
q0q3_348, .70000000000000000000, .80000000000000000000, 2.50000000000000000000, 2.60000000000000000000
q0q3_349, .70000000000000000000, .80000000000000000000, 2.60000000000000000000, 2.70000000000000000000
q0q3_350, .70000000000000000000, .80000000000000000000, 2.70000000000000000000, 2.80000000000000000000
q0q3_351, .70000000000000000000, .80000000000000000000, 2.80000000000000000000, 2.90000000000000000000
q0q3_352, .70000000000000000000, .80000000000000000000, 2.90000000000000000000, 3.00000000000000000000
q0q3_353, .70000000000000000000, .80000000000000000000, 3.00000000000000000000, 3.10000000000000000000
q0q3_354, .70000000000000000000, .80000000000000000000, 3.10000000000000000000, 3.20000000000000000000
q0q3_355, .70000000000000000000, .80000000000000000000, 3.20000000000000000000, 3.30000000000000000000
q0q3_356, .70000000000000000000, .80000000000000000000, 3.30000000000000000000, 3.40000000000000000000
q0q3_357, .70000000000000000000, .80000000000000000000, 3.40000000000000000000, 3.50000000000000000000
q0q3_358, .70000000000000000000, .80000000000000000000, 3.50000000000000000000, 3.60000000000000000000
q0q3_359, .70000000000000000000, .80000000000000000000, 3.60000000000000000000, 3.70000000000000000000
q0q3_360, .70000000000000000000, .80000000000000000000, 3.70000000000000000000, 3.80000000000000000000
q0q3_361, .70000000000000000000, .80000000000000000000, 3.80000000000000000000, 3.90000000000000000000
q0q3_362, .70000000000000000000, .80000000000000000000, 3.90000000000000000000, 4.00000000000000000000
q0q3_363, .70000000000000000000, .80000000000000000000, 4.00000000000000000000, 4.10000000000000000000
q0q3_364, .70000000000000000000, .80000000000000000000, 4.10000000000000000000, 4.20000000000000000000
q0q3_365, .70000000000000000000, .80000000000000000000, 4.20000000000000000000, 4.30000000000000000000
q0q3_366, .70000000000000000000, .80000000000000000000, 4.30000000000000000000, 4.40000000000000000000
q0q3_367, .70000000000000000000, .80000000000000000000, 4.40000000000000000000, 4.50000000000000000000
q0q3_368, .70000000000000000000, .80000000000000000000, 4.50000000000000000000, 4.60000000000000000000
q0q3_369, .70000000000000000000, .80000000000000000000, 4.60000000000000000000, 4.70000000000000000000
q0q3_370, .70000000000000000000, .80000000000000000000, 4.70000000000000000000, 4.80000000000000000000
q0q3_371, .70000000000000000000, .80000000000000000000, 4.80000000000000000000, 4.90000000000000000000
q0q3_372, .70000000000000000000, .80000000000000000000, 4.90000000000000000000, 5.00000000000000000000
q0q3_373, .80000000000000000000, .90000000000000000000, .80000000000000000000, .90000000000000000000
q0q3_374, .80000000000000000000, .90000000000000000000, .90000000000000000000, 1.00000000000000000000
q0q3_375, .80000000000000000000, .90000000000000000000, 1.00000000000000000000, 1.10000000000000000000
q0q3_376, .80000000000000000000, .90000000000000000000, 1.10000000000000000000, 1.20000000000000000000
q0q3_377, .80000000000000000000, .90000000000000000000, 1.20000000000000000000, 1.30000000000000000000
q0q3_378, .80000000000000000000, .90000000000000000000, 1.30000000000000000000, 1.40000000000000000000
q0q3_379, .80000000000000000000, .90000000000000000000, 1.40000000000000000000, 1.50000000000000000000
q0q3_380, .80000000000000000000, .90000000000000000000, 1.50000000000000000000, 1.60000000000000000000
q0q3_381, .80000000000000000000, .90000000000000000000, 1.60000000000000000000, 1.70000000000000000000
q0q3_382, .80000000000000000000, .90000000000000000000, 1.70000000000000000000, 1.80000000000000000000
q0q3_383, .80000000000000000000, .90000000000000000000, 1.80000000000000000000, 1.90000000000000000000
q0q3_384, .80000000000000000000, .90000000000000000000, 1.90000000000000000000, 2.00000000000000000000
q0q3_385, .80000000000000000000, .90000000000000000000, 2.00000000000000000000, 2.10000000000000000000
q0q3_386, .80000000000000000000, .90000000000000000000, 2.10000000000000000000, 2.20000000000000000000
q0q3_387, .80000000000000000000, .90000000000000000000, 2.20000000000000000000, 2.30000000000000000000
q0q3_388, .80000000000000000000, .90000000000000000000, 2.30000000000000000000, 2.40000000000000000000
q0q3_389, .80000000000000000000, .90000000000000000000, 2.40000000000000000000, 2.50000000000000000000
q0q3_390, .80000000000000000000, .90000000000000000000, 2.50000000000000000000, 2.60000000000000000000
q0q3_391, .80000000000000000000, .90000000000000000000, 2.60000000000000000000, 2.70000000000000000000
q0q3_392, .80000000000000000000, .90000000000000000000, 2.70000000000000000000, 2.80000000000000000000
q0q3_393, .80000000000000000000, .90000000000000000000, 2.80000000000000000000, 2.90000000000000000000
q0q3_394, .80000000000000000000, .90000000000000000000, 2.90000000000000000000, 3.00000000000000000000
q0q3_395, .80000000000000000000, .90000000000000000000, 3.00000000000000000000, 3.10000000000000000000
q0q3_396, .80000000000000000000, .90000000000000000000, 3.10000000000000000000, 3.20000000000000000000
q0q3_397, .80000000000000000000, .90000000000000000000, 3.20000000000000000000, 3.30000000000000000000
q0q3_398, .80000000000000000000, .90000000000000000000, 3.30000000000000000000, 3.40000000000000000000
q0q3_399, .80000000000000000000, .90000000000000000000, 3.40000000000000000000, 3.50000000000000000000
q0q3_400, .80000000000000000000, .90000000000000000000, 3.50000000000000000000, 3.60000000000000000000
q0q3_401, .80000000000000000000, .90000000000000000000, 3.60000000000000000000, 3.70000000000000000000
q0q3_402, .80000000000000000000, .90000000000000000000, 3.70000000000000000000, 3.80000000000000000000
q0q3_403, .80000000000000000000, .90000000000000000000, 3.80000000000000000000, 3.90000000000000000000
q0q3_404, .80000000000000000000, .90000000000000000000, 3.90000000000000000000, 4.00000000000000000000
q0q3_405, .80000000000000000000, .90000000000000000000, 4.00000000000000000000, 4.10000000000000000000
q0q3_406, .80000000000000000000, .90000000000000000000, 4.10000000000000000000, 4.20000000000000000000
q0q3_407, .80000000000000000000, .90000000000000000000, 4.20000000000000000000, 4.30000000000000000000
q0q3_408, .80000000000000000000, .90000000000000000000, 4.30000000000000000000, 4.40000000000000000000
q0q3_409, .80000000000000000000, .90000000000000000000, 4.40000000000000000000, 4.50000000000000000000
q0q3_410, .80000000000000000000, .90000000000000000000, 4.50000000000000000000, 4.60000000000000000000
q0q3_411, .80000000000000000000, .90000000000000000000, 4.60000000000000000000, 4.70000000000000000000
q0q3_412, .80000000000000000000, .90000000000000000000, 4.70000000000000000000, 4.80000000000000000000
q0q3_413, .80000000000000000000, .90000000000000000000, 4.80000000000000000000, 4.90000000000000000000
q0q3_414, .80000000000000000000, .90000000000000000000, 4.90000000000000000000, 5.00000000000000000000
q0q3_415, .90000000000000000000, 1.00000000000000000000, .90000000000000000000, 1.00000000000000000000
q0q3_416, .90000000000000000000, 1.00000000000000000000, 1.00000000000000000000, 1.10000000000000000000
q0q3_417, .90000000000000000000, 1.00000000000000000000, 1.10000000000000000000, 1.20000000000000000000
q0q3_418, .90000000000000000000, 1.00000000000000000000, 1.20000000000000000000, 1.30000000000000000000
q0q3_419, .90000000000000000000, 1.00000000000000000000, 1.30000000000000000000, 1.40000000000000000000
q0q3_420, .90000000000000000000, 1.00000000000000000000, 1.40000000000000000000, 1.50000000000000000000
q0q3_421, .90000000000000000000, 1.00000000000000000000, 1.50000000000000000000, 1.60000000000000000000
q0q3_422, .90000000000000000000, 1.00000000000000000000, 1.60000000000000000000, 1.70000000000000000000
q0q3_423, .90000000000000000000, 1.00000000000000000000, 1.70000000000000000000, 1.80000000000000000000
q0q3_424, .90000000000000000000, 1.00000000000000000000, 1.80000000000000000000, 1.90000000000000000000
q0q3_425, .90000000000000000000, 1.00000000000000000000, 1.90000000000000000000, 2.00000000000000000000
q0q3_426, .90000000000000000000, 1.00000000000000000000, 2.00000000000000000000, 2.10000000000000000000
q0q3_427, .90000000000000000000, 1.00000000000000000000, 2.10000000000000000000, 2.20000000000000000000
q0q3_428, .90000000000000000000, 1.00000000000000000000, 2.20000000000000000000, 2.30000000000000000000
q0q3_429, .90000000000000000000, 1.00000000000000000000, 2.30000000000000000000, 2.40000000000000000000
q0q3_430, .90000000000000000000, 1.00000000000000000000, 2.40000000000000000000, 2.50000000000000000000
q0q3_431, .90000000000000000000, 1.00000000000000000000, 2.50000000000000000000, 2.60000000000000000000
q0q3_432, .90000000000000000000, 1.00000000000000000000, 2.60000000000000000000, 2.70000000000000000000
q0q3_433, .90000000000000000000, 1.00000000000000000000, 2.70000000000000000000, 2.80000000000000000000
q0q3_434, .90000000000000000000, 1.00000000000000000000, 2.80000000000000000000, 2.90000000000000000000
q0q3_435, .90000000000000000000, 1.00000000000000000000, 2.90000000000000000000, 3.00000000000000000000
q0q3_436, .90000000000000000000, 1.00000000000000000000, 3.00000000000000000000, 3.10000000000000000000
q0q3_437, .90000000000000000000, 1.00000000000000000000, 3.10000000000000000000, 3.20000000000000000000
q0q3_438, .90000000000000000000, 1.00000000000000000000, 3.20000000000000000000, 3.30000000000000000000
q0q3_439, .90000000000000000000, 1.00000000000000000000, 3.30000000000000000000, 3.40000000000000000000
q0q3_440, .90000000000000000000, 1.00000000000000000000, 3.40000000000000000000, 3.50000000000000000000
q0q3_441, .90000000000000000000, 1.00000000000000000000, 3.50000000000000000000, 3.60000000000000000000
q0q3_442, .90000000000000000000, 1.00000000000000000000, 3.60000000000000000000, 3.70000000000000000000
q0q3_443, .90000000000000000000, 1.00000000000000000000, 3.70000000000000000000, 3.80000000000000000000
q0q3_444, .90000000000000000000, 1.00000000000000000000, 3.80000000000000000000, 3.90000000000000000000
q0q3_445, .90000000000000000000, 1.00000000000000000000, 3.90000000000000000000, 4.00000000000000000000
q0q3_446, .90000000000000000000, 1.00000000000000000000, 4.00000000000000000000, 4.10000000000000000000
q0q3_447, .90000000000000000000, 1.00000000000000000000, 4.10000000000000000000, 4.20000000000000000000
q0q3_448, .90000000000000000000, 1.00000000000000000000, 4.20000000000000000000, 4.30000000000000000000
q0q3_449, .90000000000000000000, 1.00000000000000000000, 4.30000000000000000000, 4.40000000000000000000
q0q3_450, .90000000000000000000, 1.00000000000000000000, 4.40000000000000000000, 4.50000000000000000000
q0q3_451, .90000000000000000000, 1.00000000000000000000, 4.50000000000000000000, 4.60000000000000000000
q0q3_452, .90000000000000000000, 1.00000000000000000000, 4.60000000000000000000, 4.70000000000000000000
q0q3_453, .90000000000000000000, 1.00000000000000000000, 4.70000000000000000000, 4.80000000000000000000
q0q3_454, .90000000000000000000, 1.00000000000000000000, 4.80000000000000000000, 4.90000000000000000000
q0q3_455, .90000000000000000000, 1.00000000000000000000, 4.90000000000000000000, 5.00000000000000000000
q0q3_456, 1.00000000000000000000, 1.10000000000000000000, 1.00000000000000000000, 1.10000000000000000000
q0q3_457, 1.00000000000000000000, 1.10000000000000000000, 1.10000000000000000000, 1.20000000000000000000
q0q3_458, 1.00000000000000000000, 1.10000000000000000000, 1.20000000000000000000, 1.30000000000000000000
q0q3_459, 1.00000000000000000000, 1.10000000000000000000, 1.30000000000000000000, 1.40000000000000000000
q0q3_460, 1.00000000000000000000, 1.10000000000000000000, 1.40000000000000000000, 1.50000000000000000000
q0q3_461, 1.00000000000000000000, 1.10000000000000000000, 1.50000000000000000000, 1.60000000000000000000
q0q3_462, 1.00000000000000000000, 1.10000000000000000000, 1.60000000000000000000, 1.70000000000000000000
q0q3_463, 1.00000000000000000000, 1.10000000000000000000, 1.70000000000000000000, 1.80000000000000000000
q0q3_464, 1.00000000000000000000, 1.10000000000000000000, 1.80000000000000000000, 1.90000000000000000000
q0q3_465, 1.00000000000000000000, 1.10000000000000000000, 1.90000000000000000000, 2.00000000000000000000
q0q3_466, 1.00000000000000000000, 1.10000000000000000000, 2.00000000000000000000, 2.10000000000000000000
q0q3_467, 1.00000000000000000000, 1.10000000000000000000, 2.10000000000000000000, 2.20000000000000000000
q0q3_468, 1.00000000000000000000, 1.10000000000000000000, 2.20000000000000000000, 2.30000000000000000000
q0q3_469, 1.00000000000000000000, 1.10000000000000000000, 2.30000000000000000000, 2.40000000000000000000
q0q3_470, 1.00000000000000000000, 1.10000000000000000000, 2.40000000000000000000, 2.50000000000000000000
q0q3_471, 1.00000000000000000000, 1.10000000000000000000, 2.50000000000000000000, 2.60000000000000000000
q0q3_472, 1.00000000000000000000, 1.10000000000000000000, 2.60000000000000000000, 2.70000000000000000000
q0q3_473, 1.00000000000000000000, 1.10000000000000000000, 2.70000000000000000000, 2.80000000000000000000
q0q3_474, 1.00000000000000000000, 1.10000000000000000000, 2.80000000000000000000, 2.90000000000000000000
q0q3_475, 1.00000000000000000000, 1.10000000000000000000, 2.90000000000000000000, 3.00000000000000000000
q0q3_476, 1.00000000000000000000, 1.10000000000000000000, 3.00000000000000000000, 3.10000000000000000000
q0q3_477, 1.00000000000000000000, 1.10000000000000000000, 3.10000000000000000000, 3.20000000000000000000
q0q3_478, 1.00000000000000000000, 1.10000000000000000000, 3.20000000000000000000, 3.30000000000000000000
q0q3_479, 1.00000000000000000000, 1.10000000000000000000, 3.30000000000000000000, 3.40000000000000000000
q0q3_480, 1.00000000000000000000, 1.10000000000000000000, 3.40000000000000000000, 3.50000000000000000000
q0q3_481, 1.00000000000000000000, 1.10000000000000000000, 3.50000000000000000000, 3.60000000000000000000
q0q3_482, 1.00000000000000000000, 1.10000000000000000000, 3.60000000000000000000, 3.70000000000000000000
q0q3_483, 1.00000000000000000000, 1.10000000000000000000, 3.70000000000000000000, 3.80000000000000000000
q0q3_484, 1.00000000000000000000, 1.10000000000000000000, 3.80000000000000000000, 3.90000000000000000000
q0q3_485, 1.00000000000000000000, 1.10000000000000000000, 3.90000000000000000000, 4.00000000000000000000
q0q3_486, 1.00000000000000000000, 1.10000000000000000000, 4.00000000000000000000, 4.10000000000000000000
q0q3_487, 1.00000000000000000000, 1.10000000000000000000, 4.10000000000000000000, 4.20000000000000000000
q0q3_488, 1.00000000000000000000, 1.10000000000000000000, 4.20000000000000000000, 4.30000000000000000000
q0q3_489, 1.00000000000000000000, 1.10000000000000000000, 4.30000000000000000000, 4.40000000000000000000
q0q3_490, 1.00000000000000000000, 1.10000000000000000000, 4.40000000000000000000, 4.50000000000000000000
q0q3_491, 1.00000000000000000000, 1.10000000000000000000, 4.50000000000000000000, 4.60000000000000000000
q0q3_492, 1.00000000000000000000, 1.10000000000000000000, 4.60000000000000000000, 4.70000000000000000000
q0q3_493, 1.00000000000000000000, 1.10000000000000000000, 4.70000000000000000000, 4.80000000000000000000
q0q3_494, 1.00000000000000000000, 1.10000000000000000000, 4.80000000000000000000, 4.90000000000000000000
q0q3_495, 1.00000000000000000000, 1.10000000000000000000, 4.90000000000000000000, 5.00000000000000000000
q0q3_496, 1.10000000000000000000, 1.20000000000000000000, 1.10000000000000000000, 1.20000000000000000000
q0q3_497, 1.10000000000000000000, 1.20000000000000000000, 1.20000000000000000000, 1.30000000000000000000
q0q3_498, 1.10000000000000000000, 1.20000000000000000000, 1.30000000000000000000, 1.40000000000000000000
q0q3_499, 1.10000000000000000000, 1.20000000000000000000, 1.40000000000000000000, 1.50000000000000000000
q0q3_500, 1.10000000000000000000, 1.20000000000000000000, 1.50000000000000000000, 1.60000000000000000000
q0q3_501, 1.10000000000000000000, 1.20000000000000000000, 1.60000000000000000000, 1.70000000000000000000
q0q3_502, 1.10000000000000000000, 1.20000000000000000000, 1.70000000000000000000, 1.80000000000000000000
q0q3_503, 1.10000000000000000000, 1.20000000000000000000, 1.80000000000000000000, 1.90000000000000000000
q0q3_504, 1.10000000000000000000, 1.20000000000000000000, 1.90000000000000000000, 2.00000000000000000000
q0q3_505, 1.10000000000000000000, 1.20000000000000000000, 2.00000000000000000000, 2.10000000000000000000
q0q3_506, 1.10000000000000000000, 1.20000000000000000000, 2.10000000000000000000, 2.20000000000000000000
q0q3_507, 1.10000000000000000000, 1.20000000000000000000, 2.20000000000000000000, 2.30000000000000000000
q0q3_508, 1.10000000000000000000, 1.20000000000000000000, 2.30000000000000000000, 2.40000000000000000000
q0q3_509, 1.10000000000000000000, 1.20000000000000000000, 2.40000000000000000000, 2.50000000000000000000
q0q3_510, 1.10000000000000000000, 1.20000000000000000000, 2.50000000000000000000, 2.60000000000000000000
q0q3_511, 1.10000000000000000000, 1.20000000000000000000, 2.60000000000000000000, 2.70000000000000000000
q0q3_512, 1.10000000000000000000, 1.20000000000000000000, 2.70000000000000000000, 2.80000000000000000000
q0q3_513, 1.10000000000000000000, 1.20000000000000000000, 2.80000000000000000000, 2.90000000000000000000
q0q3_514, 1.10000000000000000000, 1.20000000000000000000, 2.90000000000000000000, 3.00000000000000000000
q0q3_515, 1.10000000000000000000, 1.20000000000000000000, 3.00000000000000000000, 3.10000000000000000000
q0q3_516, 1.10000000000000000000, 1.20000000000000000000, 3.10000000000000000000, 3.20000000000000000000
q0q3_517, 1.10000000000000000000, 1.20000000000000000000, 3.20000000000000000000, 3.30000000000000000000
q0q3_518, 1.10000000000000000000, 1.20000000000000000000, 3.30000000000000000000, 3.40000000000000000000
q0q3_519, 1.10000000000000000000, 1.20000000000000000000, 3.40000000000000000000, 3.50000000000000000000
q0q3_520, 1.10000000000000000000, 1.20000000000000000000, 3.50000000000000000000, 3.60000000000000000000
q0q3_521, 1.10000000000000000000, 1.20000000000000000000, 3.60000000000000000000, 3.70000000000000000000
q0q3_522, 1.10000000000000000000, 1.20000000000000000000, 3.70000000000000000000, 3.80000000000000000000
q0q3_523, 1.10000000000000000000, 1.20000000000000000000, 3.80000000000000000000, 3.90000000000000000000
q0q3_524, 1.10000000000000000000, 1.20000000000000000000, 3.90000000000000000000, 4.00000000000000000000
q0q3_525, 1.10000000000000000000, 1.20000000000000000000, 4.00000000000000000000, 4.10000000000000000000
q0q3_526, 1.10000000000000000000, 1.20000000000000000000, 4.10000000000000000000, 4.20000000000000000000
q0q3_527, 1.10000000000000000000, 1.20000000000000000000, 4.20000000000000000000, 4.30000000000000000000
q0q3_528, 1.10000000000000000000, 1.20000000000000000000, 4.30000000000000000000, 4.40000000000000000000
q0q3_529, 1.10000000000000000000, 1.20000000000000000000, 4.40000000000000000000, 4.50000000000000000000
q0q3_530, 1.10000000000000000000, 1.20000000000000000000, 4.50000000000000000000, 4.60000000000000000000
q0q3_531, 1.10000000000000000000, 1.20000000000000000000, 4.60000000000000000000, 4.70000000000000000000
q0q3_532, 1.10000000000000000000, 1.20000000000000000000, 4.70000000000000000000, 4.80000000000000000000
q0q3_533, 1.10000000000000000000, 1.20000000000000000000, 4.80000000000000000000, 4.90000000000000000000
q0q3_534, 1.10000000000000000000, 1.20000000000000000000, 4.90000000000000000000, 5.00000000000000000000
q0q3_535, 1.20000000000000000000, 1.30000000000000000000, 1.20000000000000000000, 1.30000000000000000000
q0q3_536, 1.20000000000000000000, 1.30000000000000000000, 1.30000000000000000000, 1.40000000000000000000
q0q3_537, 1.20000000000000000000, 1.30000000000000000000, 1.40000000000000000000, 1.50000000000000000000
q0q3_538, 1.20000000000000000000, 1.30000000000000000000, 1.50000000000000000000, 1.60000000000000000000
q0q3_539, 1.20000000000000000000, 1.30000000000000000000, 1.60000000000000000000, 1.70000000000000000000
q0q3_540, 1.20000000000000000000, 1.30000000000000000000, 1.70000000000000000000, 1.80000000000000000000
q0q3_541, 1.20000000000000000000, 1.30000000000000000000, 1.80000000000000000000, 1.90000000000000000000
q0q3_542, 1.20000000000000000000, 1.30000000000000000000, 1.90000000000000000000, 2.00000000000000000000
q0q3_543, 1.20000000000000000000, 1.30000000000000000000, 2.00000000000000000000, 2.10000000000000000000
q0q3_544, 1.20000000000000000000, 1.30000000000000000000, 2.10000000000000000000, 2.20000000000000000000
q0q3_545, 1.20000000000000000000, 1.30000000000000000000, 2.20000000000000000000, 2.30000000000000000000
q0q3_546, 1.20000000000000000000, 1.30000000000000000000, 2.30000000000000000000, 2.40000000000000000000
q0q3_547, 1.20000000000000000000, 1.30000000000000000000, 2.40000000000000000000, 2.50000000000000000000
q0q3_548, 1.20000000000000000000, 1.30000000000000000000, 2.50000000000000000000, 2.60000000000000000000
q0q3_549, 1.20000000000000000000, 1.30000000000000000000, 2.60000000000000000000, 2.70000000000000000000
q0q3_550, 1.20000000000000000000, 1.30000000000000000000, 2.70000000000000000000, 2.80000000000000000000
q0q3_551, 1.20000000000000000000, 1.30000000000000000000, 2.80000000000000000000, 2.90000000000000000000
q0q3_552, 1.20000000000000000000, 1.30000000000000000000, 2.90000000000000000000, 3.00000000000000000000
q0q3_553, 1.20000000000000000000, 1.30000000000000000000, 3.00000000000000000000, 3.10000000000000000000
q0q3_554, 1.20000000000000000000, 1.30000000000000000000, 3.10000000000000000000, 3.20000000000000000000
q0q3_555, 1.20000000000000000000, 1.30000000000000000000, 3.20000000000000000000, 3.30000000000000000000
q0q3_556, 1.20000000000000000000, 1.30000000000000000000, 3.30000000000000000000, 3.40000000000000000000
q0q3_557, 1.20000000000000000000, 1.30000000000000000000, 3.40000000000000000000, 3.50000000000000000000
q0q3_558, 1.20000000000000000000, 1.30000000000000000000, 3.50000000000000000000, 3.60000000000000000000
q0q3_559, 1.20000000000000000000, 1.30000000000000000000, 3.60000000000000000000, 3.70000000000000000000
q0q3_560, 1.20000000000000000000, 1.30000000000000000000, 3.70000000000000000000, 3.80000000000000000000
q0q3_561, 1.20000000000000000000, 1.30000000000000000000, 3.80000000000000000000, 3.90000000000000000000
q0q3_562, 1.20000000000000000000, 1.30000000000000000000, 3.90000000000000000000, 4.00000000000000000000
q0q3_563, 1.20000000000000000000, 1.30000000000000000000, 4.00000000000000000000, 4.10000000000000000000
q0q3_564, 1.20000000000000000000, 1.30000000000000000000, 4.10000000000000000000, 4.20000000000000000000
q0q3_565, 1.20000000000000000000, 1.30000000000000000000, 4.20000000000000000000, 4.30000000000000000000
q0q3_566, 1.20000000000000000000, 1.30000000000000000000, 4.30000000000000000000, 4.40000000000000000000
q0q3_567, 1.20000000000000000000, 1.30000000000000000000, 4.40000000000000000000, 4.50000000000000000000
q0q3_568, 1.20000000000000000000, 1.30000000000000000000, 4.50000000000000000000, 4.60000000000000000000
q0q3_569, 1.20000000000000000000, 1.30000000000000000000, 4.60000000000000000000, 4.70000000000000000000
q0q3_570, 1.20000000000000000000, 1.30000000000000000000, 4.70000000000000000000, 4.80000000000000000000
q0q3_571, 1.20000000000000000000, 1.30000000000000000000, 4.80000000000000000000, 4.90000000000000000000
q0q3_572, 1.20000000000000000000, 1.30000000000000000000, 4.90000000000000000000, 5.00000000000000000000
q0q3_573, 1.30000000000000000000, 1.40000000000000000000, 1.30000000000000000000, 1.40000000000000000000
q0q3_574, 1.30000000000000000000, 1.40000000000000000000, 1.40000000000000000000, 1.50000000000000000000
q0q3_575, 1.30000000000000000000, 1.40000000000000000000, 1.50000000000000000000, 1.60000000000000000000
q0q3_576, 1.30000000000000000000, 1.40000000000000000000, 1.60000000000000000000, 1.70000000000000000000
q0q3_577, 1.30000000000000000000, 1.40000000000000000000, 1.70000000000000000000, 1.80000000000000000000
q0q3_578, 1.30000000000000000000, 1.40000000000000000000, 1.80000000000000000000, 1.90000000000000000000
q0q3_579, 1.30000000000000000000, 1.40000000000000000000, 1.90000000000000000000, 2.00000000000000000000
q0q3_580, 1.30000000000000000000, 1.40000000000000000000, 2.00000000000000000000, 2.10000000000000000000
q0q3_581, 1.30000000000000000000, 1.40000000000000000000, 2.10000000000000000000, 2.20000000000000000000
q0q3_582, 1.30000000000000000000, 1.40000000000000000000, 2.20000000000000000000, 2.30000000000000000000
q0q3_583, 1.30000000000000000000, 1.40000000000000000000, 2.30000000000000000000, 2.40000000000000000000
q0q3_584, 1.30000000000000000000, 1.40000000000000000000, 2.40000000000000000000, 2.50000000000000000000
q0q3_585, 1.30000000000000000000, 1.40000000000000000000, 2.50000000000000000000, 2.60000000000000000000
q0q3_586, 1.30000000000000000000, 1.40000000000000000000, 2.60000000000000000000, 2.70000000000000000000
q0q3_587, 1.30000000000000000000, 1.40000000000000000000, 2.70000000000000000000, 2.80000000000000000000
q0q3_588, 1.30000000000000000000, 1.40000000000000000000, 2.80000000000000000000, 2.90000000000000000000
q0q3_589, 1.30000000000000000000, 1.40000000000000000000, 2.90000000000000000000, 3.00000000000000000000
q0q3_590, 1.30000000000000000000, 1.40000000000000000000, 3.00000000000000000000, 3.10000000000000000000
